file,class,method,variable,usage
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SyslogOutputStream.java,ch.qos.logback.core.net.SyslogOutputStream,"SyslogOutputStream/2[java.lang.String,int]",syslogHost,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,setImplicitActionSupplier/1[java.util.function.Supplier<ch.qos.logback.core.joran.action.Action>],actionSupplier,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"getApplicableAction/2[ch.qos.logback.core.joran.spi.ElementPath,org.xml.sax.Attributes]",implicitAction,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"getApplicableAction/2[ch.qos.logback.core.joran.spi.ElementPath,org.xml.sax.Attributes]",elementPath,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"getApplicableAction/2[ch.qos.logback.core.joran.spi.ElementPath,org.xml.sax.Attributes]",attributes,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"getApplicableAction/2[ch.qos.logback.core.joran.spi.ElementPath,org.xml.sax.Attributes]",applicableAction,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"getApplicableAction/2[ch.qos.logback.core.joran.spi.ElementPath,org.xml.sax.Attributes]",applicableActionSupplier,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,characters/1[ch.qos.logback.core.joran.event.BodyEvent],be,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,characters/1[ch.qos.logback.core.joran.event.BodyEvent],applicableAction,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,characters/1[ch.qos.logback.core.joran.event.BodyEvent],body,5
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,setDocumentLocator/1[org.xml.sax.Locator],l,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"callEndAction/2[ch.qos.logback.core.joran.action.Action,java.lang.String]",ae,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"callEndAction/2[ch.qos.logback.core.joran.action.Action,java.lang.String]",e,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"callEndAction/2[ch.qos.logback.core.joran.action.Action,java.lang.String]",applicableAction,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"callEndAction/2[ch.qos.logback.core.joran.action.Action,java.lang.String]",tagName,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",localName,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",qName,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",errMsg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",namespaceURI,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",applicableAction,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",tagName,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",atts,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,startElement/1[ch.qos.logback.core.joran.event.StartEvent],se,5
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"callBodyAction/2[ch.qos.logback.core.joran.action.Action,java.lang.String]",ae,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"callBodyAction/2[ch.qos.logback.core.joran.action.Action,java.lang.String]",applicableAction,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"callBodyAction/2[ch.qos.logback.core.joran.action.Action,java.lang.String]",body,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"getTagName/2[java.lang.String,java.lang.String]",localName,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"getTagName/2[java.lang.String,java.lang.String]",qName,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"getTagName/2[java.lang.String,java.lang.String]",tagName,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"callBeginAction/3[ch.qos.logback.core.joran.action.Action,java.lang.String,org.xml.sax.Attributes]",e,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"callBeginAction/3[ch.qos.logback.core.joran.action.Action,java.lang.String,org.xml.sax.Attributes]",applicableAction,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"callBeginAction/3[ch.qos.logback.core.joran.action.Action,java.lang.String,org.xml.sax.Attributes]",tagName,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"callBeginAction/3[ch.qos.logback.core.joran.action.Action,java.lang.String,org.xml.sax.Attributes]",atts,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"SaxEventInterpreter/4[ch.qos.logback.core.Context,ch.qos.logback.core.joran.spi.RuleStore,ch.qos.logback.core.joran.spi.ElementPath,java.util.List<ch.qos.logback.core.joran.event.SaxEvent>]",rs,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"SaxEventInterpreter/4[ch.qos.logback.core.Context,ch.qos.logback.core.joran.spi.RuleStore,ch.qos.logback.core.joran.spi.ElementPath,java.util.List<ch.qos.logback.core.joran.event.SaxEvent>]",context,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"SaxEventInterpreter/4[ch.qos.logback.core.Context,ch.qos.logback.core.joran.spi.RuleStore,ch.qos.logback.core.joran.spi.ElementPath,java.util.List<ch.qos.logback.core.joran.event.SaxEvent>]",initialElementPath,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"SaxEventInterpreter/4[ch.qos.logback.core.Context,ch.qos.logback.core.joran.spi.RuleStore,ch.qos.logback.core.joran.spi.ElementPath,java.util.List<ch.qos.logback.core.joran.event.SaxEvent>]",saxEvents,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,endElement/1[ch.qos.logback.core.joran.event.EndEvent],endEvent,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"endElement/3[java.lang.String,java.lang.String,java.lang.String]",localName,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"endElement/3[java.lang.String,java.lang.String,java.lang.String]",qName,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"endElement/3[java.lang.String,java.lang.String,java.lang.String]",namespaceURI,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\SaxEventInterpreter.java,ch.qos.logback.core.joran.spi.SaxEventInterpreter,"endElement/3[java.lang.String,java.lang.String,java.lang.String]",applicableAction,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\DefaultProcessor.java,ch.qos.logback.core.model.processor.DefaultProcessor$TraverseMethod,"traverse/2[ch.qos.logback.core.model.Model,ch.qos.logback.core.model.processor.ModelFilter]",model,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\DefaultProcessor.java,ch.qos.logback.core.model.processor.DefaultProcessor$TraverseMethod,"traverse/2[ch.qos.logback.core.model.Model,ch.qos.logback.core.model.processor.ModelFilter]",modelFiler,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\EventPlayer.java,ch.qos.logback.core.joran.spi.EventPlayer,"EventPlayer/2[ch.qos.logback.core.joran.spi.SaxEventInterpreter,java.util.List<ch.qos.logback.core.joran.event.SaxEvent>]",interpreter,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\EventPlayer.java,ch.qos.logback.core.joran.spi.EventPlayer,"EventPlayer/2[ch.qos.logback.core.joran.spi.SaxEventInterpreter,java.util.List<ch.qos.logback.core.joran.event.SaxEvent>]",saxEvents,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\EventPlayer.java,ch.qos.logback.core.joran.spi.EventPlayer,"addEventsDynamically/2[java.util.List<ch.qos.logback.core.joran.event.SaxEvent>,int]",eventList,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\EventPlayer.java,ch.qos.logback.core.joran.spi.EventPlayer,"addEventsDynamically/2[java.util.List<ch.qos.logback.core.joran.event.SaxEvent>,int]",offset,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\EventPlayer.java,ch.qos.logback.core.joran.spi.EventPlayer,play/0,se,6
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\SizeAndTimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.SizeAndTimeBasedArchiveRemover$Anonymous1,"compare/2[java.io.File,java.io.File]",index1,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\SizeAndTimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.SizeAndTimeBasedArchiveRemover$Anonymous1,"compare/2[java.io.File,java.io.File]",index2,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\SizeAndTimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.SizeAndTimeBasedArchiveRemover$Anonymous1,"compare/2[java.io.File,java.io.File]",f1,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\SizeAndTimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.SizeAndTimeBasedArchiveRemover$Anonymous1,"compare/2[java.io.File,java.io.File]",f2,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\SizeAndTimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.SizeAndTimeBasedArchiveRemover$Anonymous1,"extractIndex/2[java.util.regex.Pattern,java.io.File]",pattern,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\SizeAndTimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.SizeAndTimeBasedArchiveRemover$Anonymous1,"extractIndex/2[java.util.regex.Pattern,java.io.File]",f1,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\SizeAndTimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.SizeAndTimeBasedArchiveRemover$Anonymous1,"extractIndex/2[java.util.regex.Pattern,java.io.File]",matcher,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\SizeAndTimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.SizeAndTimeBasedArchiveRemover$Anonymous1,"extractIndex/2[java.util.regex.Pattern,java.io.File]",indexAsStr,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\NOPAction.java,ch.qos.logback.core.joran.action.NOPAction,"end/2[ch.qos.logback.core.joran.spi.SaxEventInterpretationContext,java.lang.String]",name,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\NOPAction.java,ch.qos.logback.core.joran.action.NOPAction,"end/2[ch.qos.logback.core.joran.spi.SaxEventInterpretationContext,java.lang.String]",ec,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\NOPAction.java,ch.qos.logback.core.joran.action.NOPAction,"begin/3[ch.qos.logback.core.joran.spi.SaxEventInterpretationContext,java.lang.String,org.xml.sax.Attributes]",name,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\NOPAction.java,ch.qos.logback.core.joran.action.NOPAction,"begin/3[ch.qos.logback.core.joran.spi.SaxEventInterpretationContext,java.lang.String,org.xml.sax.Attributes]",attributes,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\NOPAction.java,ch.qos.logback.core.joran.action.NOPAction,"begin/3[ch.qos.logback.core.joran.spi.SaxEventInterpretationContext,java.lang.String,org.xml.sax.Attributes]",ec,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\CyclicBufferTracker.java,ch.qos.logback.core.spi.CyclicBufferTracker,isComponentStale/1[ch.qos.logback.core.helpers.CyclicBuffer<E>],eCyclicBuffer,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\CyclicBufferTracker.java,ch.qos.logback.core.spi.CyclicBufferTracker,processPriorToRemoval/1[ch.qos.logback.core.helpers.CyclicBuffer<E>],component,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\CyclicBufferTracker.java,ch.qos.logback.core.spi.CyclicBufferTracker,buildComponent/1[java.lang.String],key,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\CyclicBufferTracker.java,ch.qos.logback.core.spi.CyclicBufferTracker,setBufferSize/1[int],bufferSize,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\LocationUtil.java,ch.qos.logback.core.util.LocationUtil,urlForResource/1[java.lang.String],path,5
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\LocationUtil.java,ch.qos.logback.core.util.LocationUtil,urlForResource/1[java.lang.String],location,7
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\LocationUtil.java,ch.qos.logback.core.util.LocationUtil,urlForResource/1[java.lang.String],url,5
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\TimestampModel.java,ch.qos.logback.core.model.TimestampModel,setScopeStr/1[java.lang.String],scopeStr,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\TimestampModel.java,ch.qos.logback.core.model.TimestampModel,equals/1[java.lang.Object],other,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\TimestampModel.java,ch.qos.logback.core.model.TimestampModel,equals/1[java.lang.Object],obj,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\TimestampModel.java,ch.qos.logback.core.model.TimestampModel,setDatePattern/1[java.lang.String],datePattern,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\TimestampModel.java,ch.qos.logback.core.model.TimestampModel,setKey/1[java.lang.String],key,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\TimestampModel.java,ch.qos.logback.core.model.TimestampModel,mirror/1[ch.qos.logback.core.model.Model],that,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\TimestampModel.java,ch.qos.logback.core.model.TimestampModel,mirror/1[ch.qos.logback.core.model.Model],actual,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\TimestampModel.java,ch.qos.logback.core.model.TimestampModel,setTimeReference/1[java.lang.String],timeReference,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\TimestampModel.java,ch.qos.logback.core.model.TimestampModel,hashCode/0,prime,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\TimestampModel.java,ch.qos.logback.core.model.TimestampModel,hashCode/0,result,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\MonoTypedConverter.java,ch.qos.logback.core.rolling.helper.MonoTypedConverter,isApplicable/1[java.lang.Object],o,0
